Index,Holder,Week,Age,Customer Age,Active Sum,Average Long GIC Rate,Average Long GIC Rank,Average Short GIC Rate,Average Short GIC Rank,SAV,SAV Rank,Average CSH Rate,Average CSH Rank,Average Contract,Average Interest,Average Term,Balance,Average Balance,Balance Volatility,Time to Balance,Average Number of Transactions,Average Transaction Average,Average Time to Transaction,GIC Purchase,GIC Renewal
12409,66063,25,25113,2917,6,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,59241.07,2.95,1826.75,0.02,1322.75,52.52,20.33,1,4241.07,456.75,FALSE,FALSE
12410,66071,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,50000,2.85,1827,0,0,0,0,0.5,0,0,FALSE,FALSE
12411,66109,25,43640,43640,9,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,12274.21,2.59,488.5,0,0,0,0,0.64,10753.03,498.64,FALSE,FALSE
12412,66113,25,43640,43640,23,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,11909.72,2.88,1096,0.13,4313.6,78.23,19.6,0.89,3542.83,476.72,FALSE,FALSE
12413,66299,25,43640,43640,3,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,18913.75,2.47,1095.5,0,0,0,0,1.5,18913.75,1095.5,FALSE,FALSE
12414,66337,25,-3626,2917,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,13068.65,2.58,549.5,0,0,0,0,0.8,3450.04,292.2,FALSE,FALSE
12415,66448,25,43640,43640,9,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,9842.46,2.63,507.67,0,0,0,0,0.2,6767.61,128.1,FALSE,FALSE
12416,66466,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
12417,66491,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,12473.89,365,FALSE,FALSE
12418,66797,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,10000,3.05,1827,0,0,0,0,1,0,0,FALSE,FALSE
12419,66830,25,43640,43640,3,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,20000,2.95,1827,0,0,0,0,1,0,0,FALSE,FALSE
12420,66938,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
12421,67005,25,23956,2917,16,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,23044.86,2.45,366,0.02,0.92,20.27,22.33,0.85,0,0,FALSE,FALSE
12422,67051,25,43640,43640,18,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,14092.03,2.22,131.45,0,0,0,0,0.78,14445.13,147.5,FALSE,FALSE
12423,67208,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,39.67,40.72,0.78,30.5,0,0,0,FALSE,FALSE
12424,67311,25,43640,43640,8,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,107481.25,2.17,91,0,0,0,0,0.8,107261.08,91,FALSE,FALSE
12425,67315,25,43640,43640,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,29000,3.02,1187.5,0,0,0,0,1,0,3.67,FALSE,FALSE
12426,67433,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,5910.32,2.72,369,0,0,0,0,1,5910.32,369,FALSE,FALSE
12427,67533,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,97000,3.05,1826,0,0,0,0,1,0,0,FALSE,FALSE
12428,67556,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,95000,3.05,1827,0,0,0,0,1,0,0,FALSE,FALSE
12429,67616,25,28740,2917,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,21893.21,2.95,611,-120.44,-120.44,0,0,0,2966.8,658,FALSE,FALSE
12430,67645,25,27920,2917,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,47694.43,2.85,1461,0.55,-71.58,11.17,27.76,2,47694.43,1461,FALSE,FALSE
12431,67829,25,28784,2917,8,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,20107.79,2.98,1826.5,5.32,2158.84,53.63,19.09,0.67,1000,304.33,FALSE,FALSE
12432,67957,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,7513.57,2.83,511,0,0,0,0,1,7513.57,511,FALSE,FALSE
12433,68048,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
12434,68066,25,27785,2917,3,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,27517.81,3.02,1461.33,0,0,0,0,0.67,27517.81,1461.33,FALSE,FALSE
12435,68240,25,43640,43640,3,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,7511.41,2.78,736,0,0,0,0,1.5,7511.41,736,FALSE,FALSE
12436,68320,25,24377,2917,17,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,46824.67,2.6,585,0,0,0,0,1.08,42605.65,548.5,FALSE,FALSE
12437,68499,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,8168.35,2.75,366.5,0,0,0,0,1,8168.35,366.5,FALSE,FALSE
12438,68733,25,43640,43640,14,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,7124.99,2.96,1462.12,0,0,0,0,0.69,1769.23,449.92,FALSE,FALSE
12439,68814,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,27494.6,3.5,1827,0,0,0,0,1,27494.6,1827,FALSE,FALSE
12440,68835,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,14655.29,3,1826,0,0,0,0,1,14655.29,1826,FALSE,FALSE
12441,69062,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,1,0,176,FALSE,FALSE
12442,69066,25,19554,2917,11,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,5000,2.3,267.6,100000,57225.83,220.53,30.5,0.73,8545.69,299.55,FALSE,TRUE
12443,69203,25,43640,43640,6,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,10658.81,2.2,60.5,0,0,0,0,0.86,10627.74,60.57,FALSE,FALSE
12444,69250,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,2202.31,2.8,365.5,0,0,0,0,1,2202.31,365.5,FALSE,FALSE
12445,69340,25,43640,43640,17,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,14736.93,2.69,974.67,0,0,0,0,0.6,4393.66,670.53,FALSE,FALSE
12446,69400,25,43640,43640,20,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,6314.37,2.17,91,0,0,0,0,0.41,6750.71,928.93,FALSE,FALSE
12447,69479,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
12448,69519,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
12449,69627,25,43640,43640,6,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,27256.44,2.98,1826.5,0,0,0,0,0.57,22843.02,1826.71,FALSE,FALSE
12450,69825,25,43640,43640,22,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,10412.01,2.65,859.85,530,-13.6,24.34,7.48,0.95,7795.35,567.95,FALSE,FALSE
12451,69987,25,43640,43640,7,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,12590.4,2.75,106,0,0,0,0,0.08,12763.52,235.5,FALSE,FALSE
12452,70144,25,43640,43640,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,6171.75,2.2,61,0,0,0,0,0.86,6153.8,60.86,FALSE,FALSE
12453,70230,25,43640,43640,6,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,18348.45,2.2,60.5,0,0,0,0,0.86,18294.96,60.57,FALSE,FALSE
12454,70235,25,43640,43640,3,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,30571.38,2.95,1643.5,0,0,0,0,1.5,30571.38,1643.5,FALSE,FALSE
12455,70418,25,30614,2917,8,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,20000,2.9,1827,-7.46,-7.46,0,0,0.29,17720.12,731.14,FALSE,FALSE
12456,70497,25,43640,43640,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,31388.38,2.75,366.5,0,0,0,0,0.4,0,0,FALSE,FALSE
12457,70525,25,43640,43640,8,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,13305.71,2.62,412.25,0,0,0,0,0.6,11811.65,238.1,FALSE,FALSE
12458,70668,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,5093.35,366,FALSE,FALSE
12459,71178,25,43640,43640,7,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,20625.04,2.92,1827,0,0,0,0,0.57,11952.37,1826.86,FALSE,FALSE
12460,71228,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,2781.82,1096,FALSE,FALSE
12461,71281,25,28308,2917,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,37986.05,3.3,731,0,0,0,0,0.67,12662.02,243.67,FALSE,FALSE
12462,71516,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,45000,2.85,549,0,0,0,0,0,0,0,FALSE,FALSE
12463,71582,25,43640,43640,6,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,20348.67,2.48,366.33,0,0,0,0,0.67,17676.59,244,FALSE,FALSE
12464,71716,25,43640,43640,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,6989.02,1826.4,FALSE,FALSE
12465,71807,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,11000,731,FALSE,FALSE
12466,71895,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,4004.14,1095.75,FALSE,FALSE
12467,72013,25,43640,43640,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,17328.94,2.2,60.5,0,0,0,0,0.86,17278.42,60.57,FALSE,FALSE
12468,72146,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,9468.31,2.88,548.5,0,0,0,0,1,9468.31,548.5,FALSE,FALSE
12469,72151,25,43640,43640,3,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,30000,2.7,366.5,0,0,0,0,1,0,0,FALSE,FALSE
12470,72176,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,34035.46,3.1,733,0,0,0,0,1,34035.46,733,FALSE,FALSE
12471,72191,25,43640,43640,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,6135.59,2.2,61,0,0,0,0,0.86,6117.74,60.86,FALSE,FALSE
12472,72322,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0.5,14015.61,365.5,FALSE,FALSE
12473,72326,25,43640,43640,22,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,31946.6,2.35,304.29,0,0,0,0,0.89,29185.72,344.89,FALSE,TRUE
12474,72372,25,43640,43640,3,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
12475,72541,25,43640,43640,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,17557.9,3.08,1826.5,0,0,0,0,0.4,16497.71,1570.6,FALSE,FALSE
12476,72641,25,24508,2917,15,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,36346.52,2.81,366.25,0,0,0,0,0.27,164439.53,357.6,FALSE,FALSE
12477,72717,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,10543.24,1827,FALSE,FALSE
12478,72741,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
12479,72800,25,43640,43640,9,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,57409.39,2.8,366.5,0,0,0,0,0.5,25452.35,366.12,FALSE,FALSE
12480,72848,25,43640,43640,10,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,8830.28,2.6,549,8.62,8.85,0.36,30.5,0.38,3771.15,296.75,FALSE,FALSE
12481,72863,25,43640,43640,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,36000,2.33,366.5,10.73,11.01,0.41,30.5,0.5,64000,365.75,FALSE,FALSE
12482,72897,25,24596,2917,7,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,57546.26,3.09,1826.8,10,576.08,27.37,15.43,1.2,57546.26,1826.8,FALSE,FALSE
12483,72955,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,5424.34,365.5,FALSE,FALSE
12484,73031,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
12485,73032,25,43640,43640,9,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,13040.92,2.88,1468.2,6.78,-103.62,11.91,26.14,0.86,7597.27,996.43,FALSE,FALSE
12486,73065,25,43640,43640,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,20000,2.5,366,0,0,0,0,1,0,0,FALSE,FALSE
12487,73143,25,43640,43640,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,36614.78,3,151,0,0,0,0,0,3400,365.2,FALSE,FALSE
12488,73241,25,43640,43640,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,55169.44,2.05,365.5,0,0,0,0,1,55169.44,365.5,FALSE,FALSE
12489,73271,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,3700.96,2.25,1540,0,0,0,0,0,3700.96,1540,FALSE,FALSE
12490,73478,25,43640,43640,9,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,26446.02,2.5,776.83,0,0,0,0,0.75,2071.09,126,FALSE,FALSE
12491,73579,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,40195.79,1827,FALSE,FALSE
12492,73582,25,43640,43640,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,32655.02,2.6,549,0,0,0,0,1,0,0,FALSE,FALSE
12493,73712,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
12494,73742,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
12495,73874,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,67321.38,2.78,731.5,0,0,0,0,1,0,0,FALSE,FALSE
12496,73875,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,28226.62,2.73,731,0,0,0,0,1,0,0,FALSE,FALSE
12497,74315,25,43640,43640,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,20914.93,2.75,547,47.46,48.72,0.86,30.5,0.5,14637.98,1187.75,FALSE,FALSE
12498,74466,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,84835.78,2.55,547,0,0,0,0,1,0,0,FALSE,FALSE
12499,74539,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,98441.41,2.75,365.5,0,0,0,0,1,98441.41,365.5,FALSE,FALSE
12500,74801,25,31933,2917,13,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,90032.85,2.68,519.17,0,0,0,0,0.82,0,0,FALSE,FALSE
12501,74850,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,22.2,22.79,0.59,30.5,0,0,0,FALSE,FALSE
12502,74924,25,43640,43640,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,5590.75,3.3,457,0,0,0,0,0.67,24013.61,487,FALSE,FALSE
12503,75042,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,13933,3.35,1096,0,0,0,0,1,13933,1096,FALSE,FALSE
12504,75072,25,43640,43640,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,17764.81,2.58,730.75,0,0,0,0,1,0,0,FALSE,FALSE
12505,75217,25,43640,43640,8,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,15000,3,1827,-10000,-356.48,21.73,26.14,0.67,0,0,TRUE,FALSE
12506,75571,25,43640,43640,9,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,7830.31,2.7,366.5,0,0,0,0,0.17,8957.91,305.08,FALSE,FALSE
12507,75719,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,24156.19,2.55,549,0,0,0,0,1,0,0,FALSE,FALSE
12508,75738,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,16318.05,3.05,1096,0,0,0,0,1,16318.05,1096,FALSE,FALSE
12509,75886,25,43640,43640,10,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,8263.66,2.74,1278.25,0,0,0,0,0.44,5989.24,1116.22,FALSE,FALSE
12510,76071,25,43640,43640,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,95000,2.6,548,0,0,0,0,0.67,0,0,FALSE,FALSE
12511,76103,25,43640,43640,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,25000,2.62,913.5,0,0,0,0,1,7137.25,91.25,FALSE,FALSE
12512,76325,25,43640,43640,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,17657.51,2.98,1826.33,0,0,0,0,1,4324.18,1217.67,FALSE,FALSE
12513,76399,25,43640,43640,6,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,19187.05,2.2,60.5,0,0,0,0,0.86,19131.11,60.57,FALSE,FALSE
12514,76500,25,43640,43640,9,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,26355.4,2.71,609.4,0.5,1132.56,40.42,24.12,0.62,18856.38,574.38,FALSE,FALSE
12515,76506,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,6000,365,FALSE,FALSE
12516,76507,25,43640,43640,9,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,14511.28,2.82,426.33,0.05,0.05,0,30.5,0.67,16141.76,568.22,FALSE,FALSE
12517,76599,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,13018.48,3.1,365,0,0,0,0,1,0,0,FALSE,FALSE
12518,76878,25,22108,2917,9,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,10951.64,2.95,1826.5,0.01,0.01,0,30.5,0.5,12499.64,1826.5,FALSE,FALSE
12519,76951,25,43640,43640,3,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,47869.29,2.75,367,0,0,0,0,0.67,31912.86,244.67,FALSE,FALSE
12520,77075,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,36780.56,640.5,FALSE,FALSE
12521,77204,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,58011.64,2.45,200,0,0,0,0,1,57581.06,200,FALSE,FALSE
12522,77211,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,3456.65,1827,FALSE,FALSE
12523,77689,25,43640,43640,7,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,97094.38,2.21,137,-2000,-65.6,9.73,26.14,0.86,96811.31,104.29,FALSE,FALSE
12524,77691,25,43640,43640,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,2.18,2.24,0.19,30.5,0,11254.54,974,FALSE,FALSE
12525,77713,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,48.93,52.59,1.46,15.25,0,5810.77,638.5,FALSE,FALSE
12526,77753,25,43640,43640,18,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,12016.01,2.65,482.36,0.87,0.9,0.11,30.5,0.78,4156.06,345.28,FALSE,FALSE
12527,77755,25,43640,43640,6,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,11341.93,2.65,550,0,0,0,0,0.67,18273.14,762,FALSE,FALSE
12528,77811,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,6077.71,913,FALSE,FALSE
12529,77835,25,43640,43640,7,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,2052.81,1043.71,FALSE,FALSE
12530,77858,25,43640,43640,17,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,5000,3.02,1826.67,0,0,0,0,0.47,666.67,243.87,FALSE,FALSE
12531,77896,25,21002,2917,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,39532.93,2.85,731,2.08,2.08,0,0,1,39532.93,731,FALSE,FALSE
12532,77909,25,43640,43640,12,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,26335.54,2.89,943,2.49,368.62,22.63,26.14,0.45,19168.8,887.64,FALSE,FALSE
12533,77913,25,23661,2917,3,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,29388.83,2.55,368,0.01,0.37,0.71,27.43,0.5,28777.23,367.5,FALSE,FALSE
12534,77918,25,27660,2917,7,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,25000,2.35,366,139.37,462.92,22.58,13.54,0.33,16666.67,244,FALSE,FALSE
12535,77956,25,43640,43640,12,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,4818.17,2.7,1461,0,0,0,0,0.53,11966.04,1327.53,FALSE,FALSE
12536,77961,25,43640,43640,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,58704.13,2.75,548.5,0,0,0,0,0.33,3342.55,304.33,FALSE,FALSE
12537,77962,25,43640,43640,6,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,30322.2,2.78,548.5,0,0,0,0,1,4214.24,182.83,FALSE,FALSE
12538,77984,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,26728.14,2.95,1826.5,0,0,0,0,1,0,0,FALSE,FALSE
12539,78066,25,43640,43640,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,5481.41,2.85,1340,0,0,0,0,0.6,19159.72,1279.4,FALSE,FALSE
12540,78087,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,28896.57,1279,FALSE,FALSE
12541,78099,25,43640,43640,3,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,58676.29,3,731.5,29.74,-1001,38.55,25.12,1,0,0,FALSE,TRUE
12542,78106,25,43640,43640,15,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,30835.03,2.78,365.56,0,0,0,0,0.71,0,0,FALSE,TRUE
12543,78189,25,43640,43640,7,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,35000,2.42,488.33,0,0,0,0,0.67,0,0,FALSE,FALSE
12544,78201,25,43640,43640,7,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,88308.24,2.75,427.17,0,0,0,0,1,39141.57,244,FALSE,FALSE
12545,78232,25,43640,43640,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,30135.31,2.83,731,0,0,0,0,1,0,0,FALSE,FALSE
12546,78265,25,43640,43640,16,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,1666.52,2.43,128.56,0,0,0,0,0.68,3502.67,272.47,FALSE,FALSE
12547,78366,25,43640,43640,31,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,27234.48,2.25,30.55,0,0,0,0,0.97,26699.63,30.44,FALSE,FALSE
12548,78397,25,43640,43640,3,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,99500,2.25,182,0,0,0,0,0.67,99500,182,FALSE,FALSE
12549,78398,25,43640,43640,8,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,61820.1,2.64,474.8,0,0,0,0,0.88,6875,45.75,FALSE,FALSE
12550,78436,25,43640,43640,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,11569.7,2.2,61,0,0,0,0,0.86,11536.05,60.86,FALSE,FALSE
12551,78491,25,43640,43640,3,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,3,14353.11,1827,FALSE,FALSE
12552,78545,25,43640,43640,6,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,52595.94,2.95,550.67,50000,7293.14,112.63,15.25,1,0,0,FALSE,FALSE
12553,78576,25,32450,2917,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,70000,2.5,366,-60000,13702.88,162.91,18.18,0.67,0,0,FALSE,FALSE
12554,78595,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,6504.4,1324,FALSE,FALSE
12555,78628,25,43640,43640,2,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,4119.4,2.75,365.5,0,0,0,0,1,4119.4,365.5,FALSE,FALSE
12556,78646,25,43640,43640,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,25262.5,2.7,913.67,0,0,0,0,1,8595.83,121.67,FALSE,FALSE
12557,78674,25,43640,43640,1,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
12558,78813,25,43640,43640,6,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,34712.69,2.83,367,0,0,0,0,0.71,18639.74,366.14,FALSE,FALSE
12559,78853,25,43640,43640,9,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,14721.8,2.59,548.2,0,0,0,0,0.62,0,0,FALSE,FALSE
12560,78943,25,43640,43640,4,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,37213.53,2.7,366.5,106.95,109.48,1.15,30.5,1,0,0,FALSE,FALSE
12561,78990,25,43640,43640,13,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,45000,2.25,30.5,0,0,0,0,0.93,39000,26.33,FALSE,TRUE
12562,79012,25,26571,2917,18,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,19835.26,2.9,584.83,27061.49,-1527.14,83.87,26.75,0.47,10721.59,648,FALSE,FALSE
12563,79052,25,43640,43640,5,0.03,3.5,0.021666667,1.833333333,0.02,13,0.02,1,6154.37,2.92,1188,2.96,-33.85,10.49,20.33,0.2,7519.24,1278.6,FALSE,FALSE
